product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_indicator,charging_interface_type,chipset,codecs,game_atmosphere_light,material,private_mold,product_name,sound_quality,charging_time,control_method,wireless_delay_time,battery_charging_time
1601275149975,,,IPX 0,,,LED,,6983D4,,Single Color,,No,TWS Wireless Earbuds,,1.5 Hour,,31-40 ms,
1601704438504,200-500mah,In ear,IPX-4,None,,Digital Display,Type-C,AB5656C2,,No Light,Plastic,,,,,Touch Control,,1-3 hours
1601615846375,200-500mah,In ear,IPX-6,One Two,Yes,LED,Type-C,Others,None,Single Color,Abs,Yes,,Stereo,,Touch control,30 Ms,1-3 hours
1601654340840,200-500mah,In ear,IPX-4,OEM/ODM,Yes,LED,Type-C,JL,Apt-X HD,RGB,Plastic,Yes,Wireless Gaming Headphone,"High Fidelity (Hi-Fi), Stereo",1 Hours,"Touch Control, Button Control",41-50 ms,1-3 hours
1601250135360,400mAh,In ear,IPX-5,Ruiforlove,,LED,,BK3266,,,Plastic,No,,,2hours,,less than 30 ms,
1601426806484,500mAh,In ear,IPX-4,AOOLIF,Yes,Digital Display,Type-C,JL,None,,Plastic,Yes,Sports Bluetooth Earphone,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601263459135,45ma,In ear,IPX-6,xcl,,LED,,ZKLX,,,abs,Yes,,,,,less than 30 ms,
1600968538247,,,IPX-4,,,LED,,,APT-X,Single Color,Plastic,,,,1-2 hour,,less than 30 ms,1-3 hours
1601308376552,480,Semi-in-ear,IPX-5,oem,Yes,Digital Display,Type-C,JL,AAC,,abs,Yes,High Quality Factory Price Earbuds Earphone,,1-3H,Button Control,51-60 ms,1-3 hours
1601611900456,480mah,,IPX-5,OEM,,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,Wireless Mini Earphones,"Bass Boost, Stereo",,Button Control,31-40 ms,1-3 hours
1601054542791,200-500mah,Ear-clip,IPX-4,Non Brand or OEM brand,Yes,Digital Display,Type-C,JL6983,,Single Color,Plastic,Yes,Gaming In-ear Earphones,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",,Button Control,less than 30 ms,1-3 hours
1600903390112,40mAh,,IPX-6,OEM,,LED,Type-C,JL,AAC,,ABS,No,,High Fidelity (Hi-Fi),,Touch Control,41-50 ms,1-3 hours
1600773695002,800,,IPX-5,OEM,,Digital Display,,JL,,,ABS,No,,,,,,
1601265523226,,,IPX-5,silverdeer,,Digital Display,,Others,,,abs,No,,,,,30 Ms,
1601209392152,600mah,In ear,IPX-4,HY,,Digital Display,,JL,,,ABS,,,,,,0,
1601469421665,1000-2000mah,In ear,IPX-8,,Yes,LED,Type-C,PixArt,"LHDC, LC3, AAC, APT-X, Apt-X HD, LDAC, Sbc",,ABS Plastic,Yes,HD Call Waterproof Wireless Earphones,,1-3H,"App Control, Voice Control, Touch Control, Button Control",less than 30 ms,1-3 hours
1601026882201,200-500mah,,IPX-4,,,,,,,,ABS,,,,,,,
1601245857117,40mah/400mah,In ear,IPX-5,,Yes,LED,,JL,,,ABS,,TWS Earbuds,,,,41-50 ms,
1600384790848,200-500mah,In ear,IPX-6,,,LED,Type-C,,APT-X,RGB,"Metal, Plastic",Yes,G6S game headset,"Bass Boost, Surround Sound, High Fidelity (Hi-Fi), Stereo",,Touch Control,,1-3 hours
1601734365779,200-500mah,,IPX-7,,,Digital Display,Type-C,,,RGB,ABS + Metal Spray Paint,,,,,Touch Control,less than 30ms,1-3 hours
1601658813555,200-500mah,In ear,IPX-4,OEM,Yes,LED,Type-C,JL,APT-X,Single Color,Plastic,Yes,Wireless Gaming Headphone,High Fidelity (Hi-Fi),,"Touch Control, Button Control",above 60 ms,1-3 hours
1601199900801,300mAh,,No,Havit,,,,,,,,,Mini In-ear Sports wireless earphone Audifonos tws earbuds Headset,,,,,
1601511751196,200-500mah,,IPX-4,other,,Digital Display,Type-C,JL,,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,"App Control, Touch Control",30 Ms,1-3 hours
1601398615909,200-500mah,Semi-in-ear,IPX-7,,Yes,Digital Display,Type-C,JL,,No Light,Plastic,No,Earphone,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601659280596,200mAh,Semi-in-ear,IPX-5,,Yes,,,,,,"Plastic, ABS",,,,,,less than 30 ms,
1601719381730,200-500mah,Semi-in-ear,IPX-4,ZAYSON,Yes,LED,Type-C,Bluetrum,,,,Yes,,"Stereo, High Fidelity (Hi-Fi)",,Touch Control,,1-3 hours
1601241757033,800,,IPX-5,Wedtserha,,Digital Display,Micro USB,JL,AAC,,ABS,Yes,TWS Earbuds,High Fidelity (Hi-Fi),1-2 Hours,Touch Control,above 60 ms,1-3 hours
1601284014026,4-8H,Semi-in-ear,IPX-4,,No,Digital Display,,JL,,,ABS,Yes,,,,,less than 30 ms,
1601629145140,200,,IPX4,Coca-Cola,,LED,Type-C,JL,AAC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Bass Boost",,Touch Control,less than 30ms,1-3 hours
1600688864972,300,Semi-in-ear,IPX-5,Langsdom,Yes,LED,Type-C,Bluetrum,AAC,RGB,ABS,Yes,bluetooth earphone,"Stereo, Studio Level, Surround Sound",1 Hours,Touch Control,31-40 ms,1-3 hours
1601574884973,300mah,,Sweat proof,,,LED,Type-C,Bluetrum,,,,Yes,,Stereo,around 2 hrs,Touch Control,,1-3 hours
1601592771023,300mAh,Semi-in-ear,IPX-4,,Yes,Digital Display,TYPE-C,5.3V,AAC,No Light,ABS,,TWS Earbuds,High Fidelity (Hi-Fi),,Touch Screen,less than 30 ms,1-3 hours
1601322840221,30mAh/200mAh,Semi-in-ear,IPX-4,Trulyway,Yes,LED,Type-C,JL,,,ABS,Yes,Touch Control in Ear Wireless True Wireless Earbuds Headphones,,1 -1.5 hours,,less than 30 ms,1-3 hours
1601459175033,200-500mah,,IPX-5,None,,LED,Type-C,Bluetrum,None,No Light,Plastic,No,,Stereo,,Touch Control,30 Ms,1-3 hours
1601645227485,200-500mah,,IPX-4,Lenovo,,LED,Type-C,Other,Sbc,No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",Around 1.5 Hours,Touch Control,41-50 ms,1-3 hours
1601651272938,200-500mah,,IPX-4,None,,LED,Type-C,Bluetrum,None,,Plastic,No,,Stereo,,Touch Control,30 Ms,1-3 hours
1601571821431,200-500mah,,No,VJBY,,LED,Type-C,JL,"AAC, Sbc",No Light,"Plastic, Metal",Yes,TWS Wireless Earbuds,Stereo,,Touch Control,51-60 ms,1-3 hours
1601671996857,200-500mah,,No,OEM,,LED,Type-C,JL,,,ABS,No,,"Bass Boost, Stereo, Surround Sound",,"Touch Control, Voice Control",,1-3 hours
1601563761395,200mAh,Semi-in-ear,IPX-4,YooKiE,,,Type-C,,Apt-X HD,No Light,Plastic,Yes,,,,,,1-3 hours
1601028919236,25mAh/250mAh,Semi-in-ear,IPX-4,Remax,Yes,LED,Type-C,JL,,,PC+ABS,Yes,TWS Wireless Earbuds,,1.5 Hours,,less than 30 ms,1-3 hours
1601659638807,200-500mah,,IPX-4,,,Digital Display,Type-C,,,,Plastic,Yes,,,,,,1-3 hours
1601427032400,200-500mah,,IPX-4,other,,LED,Type-C,,,,Plastic,No,,High Fidelity (Hi-Fi),,"Touch Control, App Control",30 Ms,1-3 hours
1601367091717,,Semi-in-ear,IPX-4,none,Yes,,,JL,,,,Yes,,,,,,
1600499920413,200-500mah,,IPX-5,NO,,Digital Display,Type-C,JL,Apt-X HD,Single Color,Plastic,Yes,,"High Fidelity (Hi-Fi), Bass Boost",1-2 hours,Touch Control,above 60 ms,1-3 hours
11000015533240,,,IPX-3,,,LED,,,,No Light,,,LP6PRO,,,,30 Ms,
1601612973855,200-500mah,,IPX-5,,,,Type-C,,,,Plastic,,,Stereo,,Touch Control,,
1601682490050,200mAh,Semi-in-ear,IPX-5,OEM,Yes,LED,Type-C,BES,,Single Color,ABS,No,,High Fidelity (Hi-Fi),1-2 hour,App Control,less than 30 ms,1-3 hours
1601024859037,150 MAH,Semi-in-ear,IPX-4,wenin,Yes,LED,Type-C,JL,,,Plastic,,,,,Touch Control,51-60 ms,1-3 hours
1601374970154,,Semi-in-ear,IPX 0,,Yes,Digital Display,,JL,None,Single Color,Plastic,No,,,,,41-50 ms,1-3 hours
1601650241078,200-500mah,,IPX-4,GENAI,,LED,Type-C,JL,"AAC, Sbc",,ABS+PC,Yes,,Stereo,,Touch Control,,1-3 hours
1601350615983,200mAh,Semi-in-ear,IPX-4,,Yes,Digital Display,,Other,,,ABS,No,,,1-2 Hours,,less than 30 ms,1-3 hours
1601631448282,200-500mah,Semi-in-ear,IPX-4,,,LED,,,,,Plastic,,,,,,,1-3 hours
1601518954625,1200,Semi-in-ear,IPX-4,,Yes,Digital Display,,JL,,,,Yes,,,,,,
1601598343866,40 mAh & 500 mAh,Semi-in-ear,IPX-5,Sunrise,Yes,LED,Micro USB,Bluetrum,Apt-X HD,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,"Touch Control, Button Control",less than 30 ms,1-3 hours
1601724834569,200-500mah,,IPX-4,OEM,,LED,Type-C,BES,None,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601545082541,200-500mah,,IPX-4,YSS,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,TWS Wireless Earbuds,,,,41-50 ms,1-3 hours
11000024791124,200mAh,Semi-in-ear,IPX-7,buds 5 pro,Yes,LED,Type-C,JL,Apt-X HD,Single Color,Metal,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1600998783404,300mAh,Semi-in-ear,No,MODORWY,Yes,Digital Display,Type-C,LX5616,,No Light,ABS,Yes,,,1 Hour,App Control,31-40 ms,1-3 hours
1601454816430,300mah,,IPX-4,customation,,LED,Type-C,JL,AAC,Single Color,Plastic,Yes,wireless gaming earbuds,"High Fidelity (Hi-Fi), Bass Boost, Stereo",2h,Touch Control,41-50 ms,1-3 hours
1601345313948,480mAh,Semi-in-ear,IPX-5,TSSD,Yes,Digital Display,Type-C,,"AAC, Sbc",,PC+ABS,Yes,Sport Earhook Earphone,Stereo,1.5 Hours,Touch Control,31-40 ms,1-3 hours
1601318013653,,Semi-in-ear,IPX-6,LAIKETAI,Yes,Digital Display,Type-C,jl,AAC,Single Color,Plastic,No,,,,Button Control,above 60 ms,1-3 hours
1600292384658,800,Semi-in-ear,IPX-4,,Yes,Digital Display,,JL,,,,yes,,,1H,,30 Ms,
1601412691813,200-500mah,Ear-clip,IPX-4,OEM,Yes,Digital Display,Type-C,JL,,,Plastic,Yes,S67 TWS Earbuds,,,Button Control,41-50 ms,1-3 hours
1601496778063,1000-2000mah,,IPX-8,,,,,,,,,,,,0.5h/1h,,,
1601230413580,,,IPX-5,JUHUAXIN,,LED,,JL,,,ABS+PC,No,,,1-2 H,Touch Control,less than 30ms,
1601687671739,200-500mah,Semi-in-ear,IPX-5,,Yes,LED,"Wireless Charging, Micro USB, Type-C",,,,,Yes,,,,"App Control, Touch Control",less than 30 ms,1-3 hours
1601615243359,300mah,,IPX-5,JS88,,LED,Type-C,JL,LHDC,No Light,Abs,Yes,JS88 wireless earphones,High definition,1hour,Touch Control,51-60 ms,1-3 hours
1601644497751,200-500mah,,IPX-5,None,,LED,Type-C,Bluetrum,None,No Light,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1600106171361,35mah,,IPX-4,USAMS,,LED,Type-C,JL,,,PC,Yes,,,,Touch Control,above 60 ms,1-3 hours
1601218884287,200mAh,Semi-in-ear,IPX-4,,Yes,Digital Display,Type-C,JL,,No Light,Plastic,No,TWS Earbuds,"High Fidelity (Hi-Fi), Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601711245595,200-500mah,,No,OEM,,,Type-C,JL,,,ABS,,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,,1-3 hours
1601566881483,300mah,,Sweat proof,,,Digital Display,Type-C,JL,,,,Yes,,Stereo,,Touch Control,,1-3 hours
1601631646121,200-500mah,Semi-in-ear,IPX-3,,,LED,,,,,Plastic,,,,,,,1-3 hours
11000029351394,200mAh,Semi-in-ear,IPX-6,OEM,Yes,LED,TYPE-C,JL,AAC,Single Color,ABS,Yes,,"Surround Sound, Stereo",,Touch Control,30 Ms,1-3 hours
1601004142470,80,,IPX-4,,,LED,,JL,,,ABS,,B-100_VV4,,1-2H,,,
1601623457625,200-500mah,,IPX-4,Qym,,Digital Display,Type-C,JL,,RGB,Plastic,No,Column Gaming TWS Earphones,"High Fidelity (Hi-Fi), Stereo",1.5 hours,Touch Control,31-40 ms,1-3 hours
1601634310699,200-500mah,,None,Coca-Cola,,LED,Type-C,JL,,No Light,ABS,No,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601683762430,398,Semi-in-ear,IPX-6,,Yes,LED,Type-C,Airoha,LHDC,No Light,ABS,No,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601459985773,40/400MAH,Semi-in-ear,IPX-5,,Yes,LED,Type-C,SmartLink,AAC,RGB,ABS,Yes,Touch Bluetooth headset,High Fidelity (Hi-Fi),60 Minutes,Touch Control,less than 30 ms,1-3 hours
1601200747316,200mah,,IPX-4,"Hisonic ,OEM",,LED,,JL,,,"abs,silicon",Yes,,,,,30 Ms,
1601276818909,200mAh,Semi-in-ear,IPX-4,Trulyway,Yes,LED,Type-C,JL,,,ABS+PC,Yes,Newly Bluetooth True Wireless Earbuds Headphone,Stereo,1 -1.5 hours,Touch Control,31-40 ms,1-3 hours
1601272099614,400mAh,Over ear,IPX-4,mingke,,LED,,JL,,,PC+ABS,Yes,M02,,1.5hours,,above 60 ms,
1601539753133,200-500mah,,IPX-5,,,LED,Type-C,Bluetrum,None,No Light,ABS,Yes,,Stereo,,Touch Control,41-50 ms,1-3 hours
1601650174563,200-500mah,,IPX-4,GENAI,,LED,Type-C,Bluetrum,Sbc,,ABS+PC,Yes,,Stereo,,Touch Control,,1-3 hours
1601561029474,200-500mah,,No,VJBY,,LED,Type-C,JL,"AAC, Sbc",No Light,"Plastic, Metal",Yes,TWS Wireless Earbuds,Stereo,,Touch Control,51-60 ms,1-3 hours
1601422771644,500-1000mah,,IPX-5,Own,,Digital Display,Micro USB,BK,None,Single Color,ABS,Yes,,,,Voice Control,less than 30ms,1-3 hours
1601423707246,398,Semi-in-ear,IPX-6,,Yes,LED,Type-C,headset,,,headset,Yes,TWS Earbuds,,,,30 Ms,1-3 hours
11000015523335,,,IPX-3,,,LED,,,,No Light,,,LP17,,,,30 Ms,
1601518152777,500-1000mah,,IPX-5,S20,,LED,Type-C,JL,LHDC,No Light,ABS,No,S20 Wireless tws Earbuds,Stereo,,App Control,above 60 ms,1-3 hours
1601548571302,300mAh,Semi-in-ear,IPX-4,WELL-WIN,Yes,Digital Display,Type-C,JL6976,"AAC, APT-X",No Light,"Plastic, PCBA+plastic",Yes,TWS Wireless Earbuds,High Fidelity (Hi-Fi),1~2 Hours,Touch Control,less than 30 ms,1-3 hours
1601514825786,200-500mah,,IPX-4,SHINECON,,LED,Type-C,JL,Apt-X HD,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,41-50 ms,1-3 hours
1601157976291,500mAh,,IPX-4,LDNIO,,LED,,JL,,,ABS+PC,Yes,,,,,31-40 ms,
1601505081370,200-500mah,,IPX-4,YSS,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,TWS Wireless Earbuds,,,,41-50 ms,1-3 hours
1601377881696,200-500mah,,IPX-4,Remax,,Digital Display,,JL,,,ABS+PC+Zinc Alloy,Yes,TWS Wireless Earbuds,,1.5 Hours,,30 Ms,1-3 hours
1600562907839,200-500mah,Semi-in-ear,IPX-5,,Yes,Digital Display,Type-C,Qualcomm,Apt-X HD,Single Color,,No,VG02 band earbuds,"High Fidelity (Hi-Fi), Surround Sound, Stereo, Bass Boost, Studio Level",,Touch Control,51-60 ms,1-3 hours
1601449339784,180mAh,,IPX-4,oem,,Digital Display,Type-C,JL,AAC,,ABS,Yes,,"Bass Boost, Surround Sound, Stereo",,Touch Control,less than 30ms,1-3 hours
1601284658743,4-8H,Semi-in-ear,IPX-4,,No,Digital Display,,JL,,,ABS,Yes,,,,,less than 30 ms,
1601595414774,200-500mah,,IPX-4,YSS,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,,,,,31-40 ms,1-3 hours
1601563793307,200mAh,Semi-in-ear,IPX-5,OEM,Yes,LED,Type-C,BES,,Single Color,ABS,No,,High Fidelity (Hi-Fi),1-2 hour,App Control,less than 30 ms,1-3 hours
1601398629135,200-500mah,Semi-in-ear,IPX-4,X93,Yes,Digital Display,Type-C,JL,,,ABS,NO,,,1.5 Hours,"App Control, Touch Control",30 Ms,1-3 hours
1601203975402,35mA/300mA,Semi-in-ear,IPX-5,neutral,Yes,LED,Type-C,JL6983,AAC,No Light,Metal,Yes,Metal earphones,Surround Sound,,Touch Control,51-60 ms,1-3 hours
1601694920433,<200mah,,No,Winbridge,,LED,Type-C,Other,,No Light,Metal,No,Winbridge Wireless Earbuds,,2 hours,"Touch Control, App Control",,1-3 hours
1601358666453,50mah,Semi-in-ear,IPX-4,artxi,Yes,LED,,JL,,,ABS+PC,yes,V8 LCD Full touch Ture wireless Earbuds,,1-2 Hours,,31-40 ms,3-5 hours
1601706005260,200-500mah,Semi-in-ear,IPX-7,,Yes,Digital Display,Type-C,Others,,Single Color,abs,,,High Fidelity (Hi-Fi),,Touch Control,,3-5 hours
1601598902397,200-500mah,Semi-in-ear,/,yesido,,Digital Display,Type-C,,,No Light,ABS,,,,,Touch Control,less than 30 ms,1-3 hours
1601628856231,Earbuds: 40mah; Charging Case:  320mah,Semi-in-ear,IPX-4,YISSIY / Neutral Package / Customized Logo,Yes,Digital Display,Type-C,Blurtrum 5636F,,,Plastic + LCD Screen,Yes,LX-10/LX10 TWS Full Touch Screen Wireless Earphones,,,Touch Control,41-50 ms,1-3 hours
1601017657138,400MAH,,IPX-4,Shareez,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,Wireless AI Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",,Touch Control,above 60 ms,1-3 hours
1601697263644,200-500mah,,IPX-4,Transformers,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",1.5 Hours,Touch Control,41-50 ms,1-3 hours
1601710448557,<200mah,,IPX-4,Wedtserha,,LED,Micro USB,JL,AAC,Single Color,Plastic,No,TWS Wireless Earbuds,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1600502747034,200-500mah,Semi-in-ear,IPX-5,Eshine/OEM,,LED,Type-C,JL,AAC,No Light,ABS+Silicone,No,Fone de ouvido tws with power bank,High Fidelity (Hi-Fi),,,less than 30 ms,1-3 hours
1601719492132,200-500mah,Semi-in-ear,IPX-4,ZAYSON,Yes,LED,Type-C,Bluetrum,,,,Yes,,"Stereo, High Fidelity (Hi-Fi)",,Touch Control,,1-3 hours
1601534086749,200mAh,Semi-in-ear,IPX-5,AGOURA,Yes,LED,Type-C,JL6973,,No Light,Plastic,No,,,,"App Control, Touch Control",less than 30 ms,1-3 hours
1601673097612,200-500mah,,IPX-4,,,LED,Type-C,Bluetrum,None,,Plastic,No,,Stereo,,Touch Control,30 Ms,1-3 hours
1601573974747,200-500mah,Semi-in-ear,No,,Yes,LED,Type-C,JL,,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
1601250832798,300mAh,,IPX-4,,,Digital Display,,JL,,,silicone,Yes,Semi-in-ear headphones TL187,,1-2 Hours,,Less than 30 Ms,
1601378464570,400mAh,In ear,IPX-5,Wedtserha,No,LED Digital Display,,JL7016G,,,Frosted/plated/ABS,Yes,TWS Wireless Earbuds,,,,above 60 ms,1-3 hours
1601614730145,200-500mah,,IPX-5,HXY,,Digital Display,Type-C,Other,AAC,No Light,ABS+PC,Yes,J33 Earphone,"High Fidelity (Hi-Fi), Stereo",,Touch Control,30 Ms,1-3 hours
1601703656098,2000-3000mah,Semi-in-ear,IPX-6,,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control, Touch Control",31-40 ms,1-3 hours
1601562775908,200mAh,,IPX-4,Non/Customize,,LED,Type-C,Bluetrum,"AAC, Sbc",,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo",,Touch Control,30 Ms,1-3 hours
1601690019859,30mAh/180mAh,Semi-in-ear,Life-level,,Yes,Digital Display,type-c intertace,,,,,,,,,,,
1601635127117,35mA earpbuds,Semi-in-ear,IPX-5,,Yes,LED,Type-C,JL,,,Metal,Yes,,,,,31-40 ms,1-3 hours
1601715045060,500-1000mah,Semi-in-ear,IP54,Other,Yes,LED,Type-C,Other,"AAC, LHDC",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Touch Control",31-40 ms,1-3 hours
1601591667427,180mah/33mah,,IPX-5,OEM/ODM,,LED,Type-C,Bluetrum,LC3,No Light,Plastic,Yes,,Stereo,,Touch Control,41-50 ms,1-3 hours
1601060551518,200,Semi-in-ear,IPX-6,,Yes,LED,Type-C,headset,,,Earphone,Yes,,High Fidelity (Hi-Fi),,,30Ms,1-3 hours
1601705625232,30mA*2,Semi-in-ear,IPX-5,Customizable,No,LED,TYPE-C,Airoha,AAC,No Light,ABS,No,,3D,,Touch Control,above 60 ms,3-5 hours
1601673369370,400mah,,No,KINGSTAR,,LED,Type-C,JL,,,ABS,Yes,Half-Ear Hrybrid ANC TWS Earbuds,,1-2 Hours,Touch Control,30 Ms,1-3 hours
1601667378641,200-500mah,Semi-in-ear,IPX-4,,,Digital Display,Type-C,Blurtrum,,,Plastic,,TWS Wireless Stereo True Earbuds,,,,30 Ms,1-3 hours
1601408658309,Charging  box: 300mAh,,IPX-5,OEM Brand,,LED,Type-C,AB556C2,AAC,,ABS,Yes,mini tws earbuds,,1-2 hours,Touch Control,51-60 ms,1-3 hours
1600474644857,200-500mah,,IPX-5,Devia,,LED,,JL,Apt-X HD,No Light,,Yes,Smart Series Silicone Neckband Headset,,About 2 hour,Button Control,,
1601727667227,200-500mah,Semi-in-ear,IPX-5,YISSIY,Yes,Digital Display,Type-C,BT V5.4 (Low Energy Consumption),Sbc,No Light,Plastic,,JM19 ANC TWS Earbuds with Touch Screen,"Stereo, High Fidelity (Hi-Fi), Surround Sound",,Sensitive Touch Control,31-40 ms,1-3 hours
1601678672383,<200mah,,IPX-4,,,Digital Display,,,,,,,,,,Touch Control,,3-5 hours
1601650162786,200-500mah,,IPX-4,GENAI,,LED,Type-C,JL,"AAC, Sbc",,ABS+PC,Yes,,Stereo,,Touch Control,,1-3 hours
1601711963435,200-500mah,,IPX-5,Customizable,,Digital Display,Type-C,JL,,,ABS,,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601722321257,200-500mah,,IPX-1,wireless earphones,,Battery level indicator,Type-C,Zhongke Lanxun,,No Light,ABS,Yes,Y42 wireless earphones,Stereo,,Touch Control,less than 30ms,1-3 hours
1600998645662,220mAh,Semi-in-ear,IPX-4,Langsdom,Yes,LED,Type-C,Bluetrum,"AAC, APT-X",No Light,ABS,Yes,Bluetooth Earphones,"Stereo, Surround Sound, Bass Boost",1-2 Hours,"Touch Control, Voice Control",41-50 ms,1-3 hours
1601727836661,200-500mah,In ear,IPX-4,N/A,Yes,LED,Type-C,High-Performance Bluetooth Audio Chip,"AAC, Sbc",No Light,ABS plastic + soft silicone ear tips,Yes,,"HiFi Stereo, Deep Bass, Clear Calls",,Touch Control,51-60 ms,1-3 hours
1600954773393,320mAh,,IPX-4,Huien,,LED,Type-C,JL AD6983D2,,,ABS+PC,Yes,HE-080 True Wireless Bluetooth earphones,,,Touch Control,51-60 ms,1-3 hours
1601016790997,200mAh,Semi-in-ear,Other,AOKE TWS earphones,,Digital Display,Type-C,,Sbc,No Light,,Yes,Y80 TWS Earbuds,,1-2 hour,,less than 30 ms,
1601727572350,200-500mah,Semi-in-ear,IPX-2,OEM,,LED,Type-C,AB5636E,,,Plastic,Yes,,,,,less than 30 ms,1-3 hours
1601665174055,other,other,other,shinecon,,,,,,,ABS,,,,,,,
1601723599202,200-500mah,Semi-in-ear,IPX-4,OEM,No,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1600089635695,300,Semi-in-ear,IPX-5,Langsdom,,Digital Display,,Blurtrum,,,ABS,Yes,Wireless Bluetooth Headphone,,1 Hour,,31-40 ms,1-3 hours
1601689339791,None,"semi-in-ear, ear clip",None,xingji,No,digital display screen,Type-C,Zhongke Lanxun,AAC,No Light,PCABS,Yes,TWS Earbuds,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,voice control,less than 30 ms,1-3 hours
1601707018200,200-500mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,Digital Display,Type-C,Broadcom,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control, Touch Control",31-40 ms,1-3 hours
1601659129332,300mAh,Semi-in-ear,IPX-6,WOPOW,Yes,Digital Display,"Micro USB, Type-C",aptX Adaptive,APT-X,,ABS,,,APTX,,"App Control, Touch Control",less than 30 ms,1-3 hours
1601710456887,230mAh,Semi-in-ear,other,,,,,,,,,,,,,,,
1601320084429,,,IPX-8,,,Digital Display,,Jieli,,,,,TWS Earbuds,,,,,1-3 hours
1601256081334,200-500mah,,No,,,Digital Display,Type-C,JL,None,No Light,Plastic,Yes,,Stereo,,App Control,30 Ms,1-3 hours
1601377578860,350mah,Semi-in-ear,IPX-3,BOGOODWILL/OEM,Yes,LED,Type-C,JL,,No Light,ABS,Yes,Bluetooth Headphone,,about 2 -3hours,Button Control,less than 30 ms,1-3 hours
1601435160326,200-500mah,,IPX-5,None,,Digital Display,Type-C,Bluetrum,None,,Plastic,Yes,,,,Button Control,51-60 ms,1-3 hours
1601202416084,200-500mah,Semi-in-ear,IPX-6,LDNIO,Yes,Digital Display,Type-C,JL,,,ABS+PC,Yes,,High Fidelity (Hi-Fi),1 Hour,Touch Control,less than 30 ms,1-3 hours
1601405632385,200-500mah,,IPX-4,YooKiE,,LED,Type-C,Lanxun 5656T2,,,Plastic,Yes,,,1.5-2H,Touch Control,31-40 ms,1-3 hours
1601601514414,200-500mah,Semi-in-ear,IPX-3,Yaika,No,LED,Type-C,Jerry,AAC,No Light,Plastic,No,,Stereo,,Touch Control,41-50 ms,1-3 hours
1601613456941,500-1000mah,,IPX-2,Original,,Digital Display,Type-C,Other,"AAC, LC3, Sbc",Single Color,Plastic,No,,Bass Boost,,Touch Control,less than 30ms,1-3 hours
1601642992567,200-500mah,Semi-in-ear,Life-level,,,,,Bluetrum,,,,,,,,,,
1601658240696,200mAh,Semi-in-ear,IPX-5,OEM,Yes,LED,Type-C,JL,,Single Color,ABS,No,,High Fidelity (Hi-Fi),1-2 hour,App Control,less than 30 ms,1-3 hours
1601706498186,200-500mah,Semi-in-ear,IPX-4,Customizable,Yes,LED,TYPE-C,JL,"AAC, Sbc",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,Touch Control,31-40 ms,1-3 hours
